end_gy,peak_velocity,sd,end_gx,type,start_gy,mean_gx,end_time,start_gx,amplitude,blink_id,rms,duration,mean_gy,start_time,end_point
,,0.028214877257344315,,fixation,,0.5914911345865349,624062.263543,,,,0.011662315054605094,0.12638400006107986,0.5428966717976387,624062.1371589999,
,,0.011857583339517405,,fixation,,0.863652378980684,624063.470762,,,,0.0016240031815432526,0.8740934999659657,0.3822900927356203,624062.5966685,
,,0.02338153692531726,,fixation,,0.39668834876326414,624064.5380725,,,,0.0037594419031490175,0.7267065000487491,0.5811434179933315,624063.811366,
,,0.004431181338487783,,fixation,,0.9151607205645081,624064.9478215,,,,0.0013009466966226936,0.07391600008122623,0.4373794951207651,624064.8739054999,
,,0.011081236857746842,,fixation,,0.9055752199280411,624065.5506475,,,,0.0011119137454316185,0.24051999999210238,0.4784750563291527,624065.3101275,
,,0.017785560785649853,,fixation,,0.44599176964665155,624066.2629955,,,,0.006465424917768556,0.35515850002411753,0.5740512476291397,624065.907837,
,,0.05332208557507174,,fixation,,0.7750479828363118,624067.601982,,,,0.0054315098652784975,1.3264429999981076,0.5242821553613554,624066.275539,
,,0.12889820013239225,,fixation,,0.5704958586827844,624068.889714,,,,0.006506764812247632,0.9453490000450984,0.5699023251373471,624067.944365,
,,0.011291717929022196,,fixation,,0.48908135821121884,624069.626575,,,,0.000697002750033271,0.3919445000356063,0.6028001398498193,624069.2346305,
,,0.0013628997079306782,,fixation,,0.5303388020463147,624070.0906664999,,,,0.0005998829455304808,0.12695449986495078,0.6110725685939002,624069.963712,
,,0.033087188107229985,,fixation,,0.42777014290815074,624071.1547824999,,,,0.003158203705175724,0.4006684999912977,0.41248749703665966,624070.7541139999,
,,0.0038536218197253442,,fixation,,0.4549657405279019,624071.5839555,,,,0.0007875776764612141,0.09197950013913214,0.6211920189913581,624071.4919759999,
,,0.0010064317327857053,,fixation,,0.42143329496499793,624072.0004125,,,,0.0004609827447257821,0.07896199997048825,0.6335249823762451,624071.9214505,
,,0.14420542462890543,,fixation,,0.6121198949267078,624072.969814,,,,0.008449846028993662,0.597364499932155,0.6209620782955997,624072.3724495,
,,0.056517776751024665,,fixation,,0.4963722882076586,624074.2542125001,,,,0.00341541568051786,0.9362355000339448,0.5433783000001714,624073.317977,
,,0.019735092663573726,,fixation,,0.27727225608935024,624074.789151,,,,0.007863143890191281,0.20327100006397814,0.6448094761727741,624074.5858799999,
,,0.04096303332800341,,fixation,,0.5173158338736081,624075.976561,,,,0.004403240343779268,1.1805399999720976,0.5371001066718156,624074.796021,
,,0.0015559993843868667,,fixation,,0.5117268132108003,624076.489571,,,,0.000670307234409847,0.15005649998784065,0.5468329836308776,624076.3395145,
,,0.1684105359679925,,fixation,,0.6664978328764924,624078.0800325,,,,0.005564629329672703,1.2390274999197572,0.6125871093392807,624076.841005,
,,0.04305491752437438,,fixation,,0.5500015747729985,624079.289144,,,,0.0032699430536461027,0.8629014999605715,0.5416837230706373,624078.4262425001,
,,0.04462743513190694,,fixation,,0.45556374855591486,624080.3114735,,,,0.0049293686914631245,0.6563669999595731,0.5628675839411926,624079.6551065,
,,0.04331072927471092,,fixation,,0.5219435029909452,624081.0311745,,,,0.004408037869564625,0.3876709999749437,0.5474230560013813,624080.6435035,
,,0.0839151117723553,,fixation,,0.5688213288577552,624084.139978,,,,0.00450371836911127,1.735552999889478,0.5560358623571319,624082.4044250001,
,,0.0019328947711859936,,fixation,,0.8205521849926418,624085.1423925,,,,0.0005533366196253856,0.30929699994158,0.6685638806292659,624084.8330955,
,,0.16654262567886796,,fixation,,0.3248981108219803,624086.265665,,,,0.01385120903375019,0.6167569999815896,0.5271664761872239,624085.648908,
,,0.01350943739006355,,fixation,,0.49993709818377274,624086.6938594999,,,,0.0060733410113852256,0.1488414998166263,0.5358345493197524,624086.5450180001,
,,0.06322696722946844,,fixation,,0.5498353244175943,624088.0824555,,,,0.005307402785784842,1.0349360001273453,0.5428766937035887,624087.0475194999,
,,0.010118934083343602,,fixation,,0.604950994930506,624088.9707995,,,,0.0006343555170915219,0.5458885000552982,0.5855566151719072,624088.424911,
,,0.06322486554204135,,fixation,,0.3951025701888553,624090.0677285,,,,0.0053512999148268145,0.7467709999764338,0.5800534780508414,624089.3209575,
,,0.09040084315643782,,fixation,,0.35648030565641703,624091.424561,,,,0.006415135417793544,0.9841444999910891,0.43893830436856224,624090.4404165,
,,0.1105390277574023,,fixation,,0.6776069012113989,624092.6588514999,,,,0.005800169005573199,0.8840284999459982,0.5701689409875172,624091.774823,
,,0.08400529350475804,,fixation,,0.5910518084177009,624094.3028305001,,,,0.004331205303808418,1.3002335000783205,0.546347071994962,624093.002597,
,,0.012493482485486098,,fixation,,0.8075538484975645,624094.8341585,,,,0.001814286432588642,0.16948099993169308,0.39696699241736577,624094.6646775,
,,0.03695803913488269,,fixation,,0.10868704589831911,624095.7221835,,,,0.007196557506122338,0.5188430000562221,0.4841848332093496,624095.2033404999,
,,0.04537499128922884,,fixation,,0.504154725105006,624098.5477905,,,,0.002782742602578784,2.486608999897726,0.5870848868438506,624096.0611815001,
,,0.019136244888252274,,fixation,,0.5018637995167801,624100.1002674999,,,,0.0013496456729351093,1.2095414998475462,0.5883381522818772,624098.8907260001,
,,0.010872191266460501,,fixation,,0.4794509987926489,624101.087387,,,,0.0010801646929629583,0.6516100000590086,0.5551367417919182,624100.4357769999,
,,0.07744504062929276,,fixation,,0.4985880688838128,624102.0956915,,,,0.004796596539838001,0.6542914999881759,0.5878141875980161,624101.4414,
,,0.019328970108578657,,fixation,,0.4797977277108794,624103.0058235,,,,0.0017790576503754648,0.5650420000310987,0.585396332656109,624102.4407815,
,,0.06568412728396197,,fixation,,0.5053245676828585,624104.4373165,,,,0.0034728309004666605,1.0668900000164285,0.469845107730157,624103.3704265,
,,0.028399475686747125,,fixation,,0.46382642429271714,624106.2667995,,,,0.0014874817544826213,1.2323455000296235,0.5904285467465293,624105.034454,
,,0.008542505093807768,,fixation,,0.40830821417429247,624108.6255315,,,,0.0009213740176634428,2.0262690000236034,0.6009641232103073,624106.5992625,
,,0.059754023803537115,,fixation,,0.5422775985715927,624110.5111255,,,,0.004775395581042068,1.5429850000655279,0.5680949018693802,624108.9681404999,
,,0.025945434480767568,,fixation,,0.4190273828425087,624112.107724,,,,0.0018974061404725456,1.259412500075996,0.6731628057711244,624110.8483114999,
,,0.0006239757639695061,,fixation,,0.5204968254384982,624112.5653565,,,,0.0005107165687397446,0.11444849998224527,0.5538279684876968,624112.450908,
,,0.16993837225290387,,fixation,,0.6557975620312124,624113.5695005,,,,0.009002250769247683,0.6736595000838861,0.583249995211395,624112.8958409999,
,,0.0317762256381762,,fixation,,0.4256015306789942,624114.4730054999,,,,0.0037382723071175228,0.5555079998448491,0.5916160702899063,624113.9174975001,
,,0.16729134169824367,,fixation,,0.46137885072041784,624116.0196905,,,,0.0059893180069951115,1.2011509999865666,0.5855123595392066,624114.8185395,
,,0.007398504394132794,,fixation,,0.4892771354075817,624116.821864,,,,0.010856566701642072,0.19597500003874302,0.36384629477663,624116.625889,
,,0.11780248196090896,,fixation,,0.44226046629071075,624118.46645,,,,0.008987862053401092,1.3582019999157637,0.4374001127165135,624117.108248,
,,0.016516024394273306,,fixation,,0.8106770021352181,624119.3041594999,,,,0.001655802830689868,0.500747999874875,0.604148339358391,624118.8034115001,
,,0.02297567738861075,,fixation,,0.4985382126443438,624120.4211899999,,,,0.0021533281223267025,0.7808324999641627,0.5021053180050046,624119.6403575,
,,0.12216194917118002,,fixation,,0.2734186743518623,624121.6556955,,,,0.008985974988534482,0.8814075000118464,0.5218455073131492,624120.774288,
,,0.041466211936609036,,fixation,,0.551886728244685,624122.7671940001,,,,0.004059091922950862,0.7768125000875443,0.4871558203396284,624121.9903815,
,,0.035941023483857686,,fixation,,0.5349602455375116,624124.277424,,,,0.0014731284871418815,1.1608124999329448,0.5042251704829833,624123.1166115,
,,0.06501191525631304,,fixation,,0.4898619694498253,624126.6738489999,,,,0.004049684435757292,2.0298139998922125,0.528652704513225,624124.644035,
,,0.022088216511433074,,fixation,,0.031963221409008216,624127.405839,,,,0.021129181836066886,0.3785520000383258,0.45421914121430135,624127.027287,
,,0.048709624833237104,,fixation,,0.7133442669363167,624129.4567044999,,,,0.002863932140628402,1.3584384999703616,0.6117906615838776,624128.0982659999,
,,0.042457375402116575,,fixation,,0.40019308083322647,624130.503797,,,,0.0036919101380443495,0.7157800000859424,0.7079666489736621,624129.788017,
,,0.0026470717897039836,,fixation,,0.5056638171933509,624130.9234714999,,,,0.0007716363118943269,0.07456350000575185,0.5282929351741856,624130.8489079999,
,,0.024905395349856953,,fixation,,0.5009614358516614,624132.3695425,,,,0.001019587835779177,1.0982124999864027,0.624445183113728,624131.27133,
,,0.05320434551093825,,fixation,,0.5240617290539338,624133.6920245,,,,0.0029827816457604723,0.9880744999973103,0.6157501434894587,624132.70395,
,,0.09937169911999301,,fixation,,0.4320479728255178,624135.3490615,,,,0.007200374720545312,1.3186640001367778,0.5470296377090647,624134.0303974999,
,,0.0047695216690135985,,fixation,,0.4948033989733006,624137.0201735001,,,,0.0005827339045042196,1.3393290000967681,0.6180203235463047,624135.6808445,
,,0.00917918310128527,,fixation,,0.506688094404408,624137.8690289999,,,,0.001212917168645916,0.5063954999204725,0.6095756380855867,624137.3626335,
,,0.010459780989590382,,fixation,,0.5156803606860467,624138.666084,,,,0.001094376029758676,0.44904450012836605,0.6203977517449868,624138.2170394999,
,,0.002844388338054419,,fixation,,0.5351620639157725,624139.617566,,,,0.0006336320912169913,0.5866779999341816,0.6294021153393375,624139.030888,
,,0.004843137383588325,,fixation,,0.5434479379903935,624140.687471,,,,0.00042871440943274044,0.7372425000648946,0.6347213755949772,624139.9502285,
,,0.028675896171039873,,fixation,,0.5463892001961593,624142.3430649999,,,,0.002453905215646437,1.3254064999055117,0.6284122609420396,624141.0176585,
,,0.001396281509181992,,fixation,,0.5747721864254416,624142.821085,,,,0.000476239677325535,0.1357990000396967,0.645710110912077,624142.6852859999,
,,0.03148420621259497,,fixation,,0.6336143987585079,624144.4042839999,,,,0.0027203820260119985,0.8893274998990819,0.642828168714803,624143.5149565,
,,0.0008146395380566851,,fixation,,0.5052768617384017,624145.1095779999,,,,0.0004520472023463051,0.05478649993892759,0.6349631026439807,624145.0547915,
,,0.12875115500579729,,fixation,,0.5174185715633268,624147.342153,,,,0.005304527266747135,1.5432899999432266,0.6623438497238272,624145.798863,
,,0.029128496645718135,,fixation,,0.7990607247320894,624148.17086,,,,0.0022129726803840227,0.49934799992479384,0.3674362850092738,624147.671512,
,,0.007322696552603457,,fixation,,0.3848657115805318,624149.3350985,,,,0.0009135609582289154,0.19784850010182709,0.676012088989839,624149.1372499999,
,,0.04160303460033758,,fixation,,0.7061966936116563,624150.8872809999,,,,0.0031230793522516,1.2576194999273866,0.6324951805374797,624149.6296615,
,,0.1047579496245693,,fixation,,0.5251020039075153,624152.2348559999,,,,0.004079235973456907,1.0297809999901801,0.6341029236507373,624151.205075,
,,0.05604434034643173,,fixation,,0.4972701911733239,624153.5078304999,,,,0.003273792238527942,0.8923644998576492,0.5627101575042497,624152.615466,
,,0.04021574663384404,,fixation,,0.4160251773794282,624154.824548,,,,0.003585070681362618,0.7228970000287518,0.5304169824476883,624154.101651,
,,0.03132557629040964,,fixation,,0.5393945776839284,624155.7068765,,,,0.003719612594683638,0.5221555000171065,0.5151088152268569,624155.184721,
,,0.05097239217934111,,fixation,,0.5109574893027119,624156.767963,,,,0.003955499903392492,0.6973315000068396,0.5165203171569338,624156.0706315,
,,0.04917241361072793,,fixation,,0.49296179657439343,624157.9572865,,,,0.004074682900690031,0.8325399999739602,0.5016934829027176,624157.1247465,
,,0.043011491250526286,,fixation,,0.5177632445250675,624159.1792525,,,,0.004244025067325597,0.8613374999258667,0.497079915571184,624158.317915,
,,0.020099276806341434,,fixation,,0.12191228913298781,624160.158619,,,,0.0027985299295613646,0.6260149999288842,0.5246037515549555,624159.5326040001,
,,0.08476852786095819,,fixation,,0.5181627193325367,624161.167024,,,,0.006607976337005236,0.6320624999934807,0.6591366423752735,624160.5349615,
,,0.02680229050734399,,fixation,,0.38455876297219815,624162.6394094999,,,,0.001017000235507725,1.1380164999281988,0.6303125815008299,624161.501393,
,,0.14471142105839874,,fixation,,0.44698600079757994,624164.666003,,,,0.006360899328288795,1.2755370000377297,0.5346172756622177,624163.390466,
,,0.03742041974232058,,fixation,,0.42968075162600855,624165.87105,,,,0.0036401080634950174,0.852877999888733,0.49286810495252315,624165.0181720001,
,,0.05039249684681058,,fixation,,0.41586244746261297,624166.946745,,,,0.0037846584466015892,0.7106205000309274,0.5114382559320415,624166.2361244999,
,,0.04194469034548364,,fixation,,0.4320018949285704,624168.513236,,,,0.00323600619029238,1.2090740000130609,0.5054481729840479,624167.304162,
,,0.051264804658740226,,fixation,,0.5056025580510387,624169.2306525,,,,0.004832158631260958,0.36037050001323223,0.6004493415982002,624168.8702819999,
,,0.03574692877245899,,fixation,,0.39946307177757234,624170.1149115,,,,0.0030806561318345083,0.5310405000345781,0.6596334378109453,624169.583871,
,,0.04215114880122439,,fixation,,0.38209861003010476,624171.2281545,,,,0.004025584572627168,0.7579825001303107,0.6747692750659186,624170.4701719999,
,,0.04923499332275598,,fixation,,0.5213965995188687,624172.303332,,,,0.0037504671537826237,0.7241094999480993,0.5584803196643123,624171.5792225001,
,,0.005391684003341578,,fixation,,0.4595163508636871,624174.595828,,,,0.0006034355747087006,1.935308999964036,0.5020311034103716,624172.660519,
,,0.003906722814400121,,fixation,,0.46717655160434984,624175.1328855,,,,0.0006793917687457002,0.20000999991316348,0.47456219439078295,624174.9328755001,
,,0.058077858344153355,,fixation,,0.44924002520873924,624176.325773,,,,0.004187236798873225,0.8517305001150817,0.5726113892890806,624175.4740424999,
,,0.0943015162857409,,fixation,,0.77502433822374,624177.498939,,,,0.004346623700427304,0.8272159999469295,0.4806199624394782,624176.671723,
,,0.02456033621653819,,fixation,,0.40049527181827005,624178.1775905001,,,,0.003634996564223537,0.3213250001426786,0.4936123264212092,624177.8562655,
,,0.0432266953500459,,fixation,,0.2674973635507609,624179.2758165,,,,0.0033127504811711244,0.7479619999649003,0.5394283425731133,624178.5278545,
,,0.027032463253470956,,fixation,,0.3146982271644742,624180.2057355,,,,0.004225118098017337,0.5680529999081045,0.5197147989075972,624179.6376825001,
,,0.032960479322536415,,fixation,,0.5765365636908625,624182.6008875,,,,0.0021891817360422546,1.9229830000549555,0.5399887902181323,624180.6779044999,
,,0.06917357276309942,,fixation,,0.5372351959743162,624184.3828465,,,,0.004028292823112637,1.4350150000536814,0.5790009270454138,624182.9478315,
,,0.0019414244501467916,,fixation,,0.5045587615747438,624184.929303,,,,0.0005930157784770785,0.19275799999013543,0.5848729223130221,624184.736545,
,,0.13054070595319198,,fixation,,0.5807441260904782,624187.5098834999,,,,0.005657003294402094,2.235001999884844,0.5972103108111518,624185.2748815,
,,0.06845637714938198,,fixation,,0.45267898597140194,624189.272367,,,,0.004912765219204277,1.0026500000385568,0.6284457194560578,624188.269717,
,,0.12962662981396647,,fixation,,0.27970701996415853,624190.3152005,,,,0.008001657808570824,0.6987240000162274,0.594496269861463,624189.6164764999,
,,0.04790455960414902,,fixation,,0.5870355918212963,624190.969223,,,,0.00863784941571043,0.3068244999740273,0.474579244834014,624190.6623985,
,,0.1604425546089405,,fixation,,0.6655418678067587,624192.2410655001,,,,0.006522880482697652,0.9274420000147074,0.556023585003316,624191.3136235,
,,0.14089916770901556,,fixation,,0.5752286965966313,624194.3569199999,,,,0.00487007620030261,1.3579154999461025,0.43394985629950805,624192.9990045,
,,0.0013188520934588035,,fixation,,0.8239899629597981,624194.809123,,,,0.0006449891199137369,0.13360950001515448,0.6238873435419183,624194.6755135,
,,0.015412412655228264,,fixation,,0.5047927754521935,624195.576448,,,,0.0018227001642415431,0.4131694999523461,0.5211590299915976,624195.1632785001,
,,0.03206467793911416,,fixation,,0.8075793042519501,624196.669126,,,,0.0015534975096140255,0.7411164999939501,0.4312557399639767,624195.9280095,
,,0.009837939476169295,,fixation,,0.46434239610450184,624198.313309,,,,0.003090378097503822,0.33478050003759563,0.5652992474353628,624197.9785285,
,,0.014427203452596826,,fixation,,0.16687733519835635,624199.898712,,,,0.0015023736095416975,1.2401190000819042,0.5507017949396943,624198.6585929999,
,,0.08363444986408272,,fixation,,0.6478535537597667,624200.947347,,,,0.006731353253518457,0.43436049995943904,0.6232696771633242,624200.5129865,
,,0.033625876084033696,,fixation,,0.4165815812096455,624202.03103,,,,0.0024523046872897765,0.6457704999484122,0.5906347159304102,624201.3852595,
,,0.005153630096214762,,fixation,,0.47544971439112876,624203.3464595,,,,0.0005743737093682635,0.969768000068143,0.6081621060112993,624202.3766915,
,,0.07841896565733035,,fixation,,0.4757649147002007,624204.6895705,,,,0.006471625185550923,1.001644500065595,0.6321412551523063,624203.687926,
,,0.12018385353930976,,fixation,,0.3444451734719542,624205.9849980001,,,,0.006244262218457291,0.951684000203386,0.5749619476443332,624205.0333139999,
,,0.029368087004285875,,fixation,,0.20937864413643165,624206.7968555,,,,0.002999804168067319,0.4708869999740273,0.5079276355624591,624206.3259685,
,,0.06296406546770777,,fixation,,0.4195931707570472,624208.054746,,,,0.006824704543680554,0.6040494999615476,0.5776055744907621,624207.4506965,
,,0.0095439315982505,,fixation,,0.21391459919444203,624208.720702,,,,0.002235640730249378,0.33531600004062057,0.4757674282924539,624208.3853859999,
,,0.05354778288924491,,fixation,,0.3350655110355979,624210.208513,,,,0.0015006291680813818,1.1554330000653863,0.5974421630322169,624209.05308,
,,0.07857566441313697,,fixation,,0.3589830802134243,624211.6705895,,,,0.002904348121590786,1.1258895000210032,0.5831903860994879,624210.5447,
,,0.026081505078314714,,fixation,,0.2569473105928231,624212.7651295001,,,,0.004410591989730224,0.7060105000855401,0.37964754256434313,624212.059119,
,,0.04600294036349018,,fixation,,0.5566471553660585,624214.445542,,,,0.002321856127381892,1.2980910000624135,0.6672217919160259,624213.1474509999,
,,0.028218258788640607,,fixation,,0.4988658742682645,624215.8435765,,,,0.0015688690723110207,1.054848499945365,0.6562520350895861,624214.788728,
,,0.01514784919632875,,fixation,,0.5025883667702923,624217.4419809999,,,,0.0006950909801426633,1.265485499985516,0.7030075800654335,624216.1764954999,
,,0.1117049270437207,,fixation,,0.4193405091479649,624219.5395114999,,,,0.0040607057887540815,1.7717539999866858,0.6438044849367405,624217.7677574999,
,,0.0035670946586781253,,fixation,,0.6251352245722274,624220.0133694999,,,,0.0006932760603519634,0.13841649994719774,0.4354433945283716,624219.874953,
,,0.03895154994491576,,fixation,,0.4798953537206384,624221.159063,,,,0.006963811438697447,0.6817499999888241,0.6530693848643386,624220.477313,
,,0.006664173269707972,,fixation,,0.6428913198994943,624221.6813914999,,,,0.001961018264109183,0.08312499988824129,0.29065449309110053,624221.5982665,
,,0.02565981318885976,,fixation,,0.5666802707921677,624222.7090175,,,,0.001680449383895551,0.6277545001357794,0.5213436905494222,624222.0812629999,
,,0.014340639741569162,,fixation,,0.5235315926491737,624223.454254,,,,0.0009243976243471405,0.4176944999489933,0.6026497355885417,624223.0365595,
,,0.00886621198074981,,fixation,,0.4948973096591961,624224.1295304999,,,,0.0008149038086535084,0.33614349993877113,0.5666535525947832,624223.793387,
,,0.02736714032563357,,fixation,,0.42311615080708626,624225.3711534999,,,,0.0012438645774566345,0.7346579999430105,0.5105359665238132,624224.6364955,
,,0.0055750198657191505,,fixation,,0.41849120413653884,624225.9047985,,,,0.000589094303691971,0.19250500004272908,0.6023771958312198,624225.7122935,
,,0.03212248404838297,,fixation,,0.4121980935824016,624226.95991,,,,0.006498052102342007,0.3860875000245869,0.26098025797959834,624226.5738225,
,,0.03341237316975737,,fixation,,0.8992783143184716,624227.4085619999,,,,0.05468344421188614,0.059239499969407916,0.34968982231737555,624227.3493224999,
,,0.1917482970408371,,fixation,,0.5395196309443556,624228.123548,,,,0.022649028656555586,0.7087430000538006,0.6480799860965129,624227.414805,
,,0.0019920114765966624,,fixation,,0.486412708027328,624228.2751035,,,,0.000683564530583526,0.13195800001267344,0.3971373051994877,624228.1431455,
,,0.01032249932445446,,fixation,,0.40040268626696895,624228.7242594999,,,,0.009903370588580773,0.20541749999392778,0.26071718400749516,624228.5188419999,
,,0.08912210639160359,,fixation,,0.35243685600725505,624230.602934,,,,0.01370920258241781,0.9517094999318942,0.7190176853967516,624229.6512245,
,,0.09201509257330166,,fixation,,0.30185035254717907,624230.69481,,,,0.063396329297308,0.06327799998689443,-0.09519465757991492,624230.631532,
